User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1001088,P00201442,F,0-17,10,A,3,0,1,6,8,15615
1001088,P00174842,F,0-17,10,A,3,0,17,,,13208
1001088,P00210342,F,0-17,10,A,3,0,3,4,,8300
1001088,P00276142,F,0-17,10,A,3,0,12,,,705
1001088,P00329642,F,0-17,10,A,3,0,8,14,,5872
1001088,P00190442,F,0-17,10,A,3,0,4,12,,2084
1001088,P00015542,F,0-17,10,A,3,0,1,2,13,11380
1001088,P00303242,F,0-17,10,A,3,0,5,8,,5435
1001088,P00015842,F,0-17,10,A,3,0,1,14,16,11943
1001088,P00265542,F,0-17,10,A,3,0,5,8,,5169
1001088,P00248742,F,0-17,10,A,3,0,5,,,6952
1001088,P00017542,F,0-17,10,A,3,0,5,,,5224
1001088,P00271242,F,0-17,10,A,3,0,8,14,,7791
1001088,P00050142,F,0-17,10,A,3,0,5,,,6889
1001088,P00214442,F,0-17,10,A,3,0,8,,,7950
1001088,P00254142,F,0-17,10,A,3,0,8,,,5925
1001088,P00243942,F,0-17,10,A,3,0,1,2,15,15916
1001088,P00175842,F,0-17,10,A,3,0,5,,,5352
1001088,P00052342,F,0-17,10,A,3,0,8,,,4226
1001088,P00260242,F,0-17,10,A,3,0,5,16,,3754
1001088,P00290142,F,0-17,10,A,3,0,8,,,4181
1001088,P00043342,F,0-17,10,A,3,0,8,14,,7821
1001089,P00226442,M,36-45,6,C,2,1,11,15,,6047
1001090,P00110542,M,26-35,7,C,1,1,8,,,7979
1001090,P00213242,M,26-35,7,C,1,1,5,8,,8744
1001090,P00089342,M,26-35,7,C,1,1,8,,,5882
1001090,P00102242,M,26-35,7,C,1,1,8,12,,6090
1001090,P00208342,M,26-35,7,C,1,1,1,16,,15307
1001091,P00220742,M,18-25,5,C,0,0,2,4,9,9899
1001092,P00073842,F,18-25,4,C,2,0,1,15,17,19242
1001092,P0096642,F,18-25,4,C,2,0,2,3,4,9723
1001093,P00352142,M,51-55,14,C,2,1,1,6,16,15221
1001094,P00219342,F,18-25,0,C,1,0,5,14,,5149
1001094,P00111542,F,18-25,0,C,1,0,2,17,,12792
1001094,P00085942,F,18-25,0,C,1,0,2,4,8,16224
1001094,P00148642,F,18-25,0,C,1,0,6,10,13,11979
1001094,P00118542,F,18-25,0,C,1,0,5,8,,6893
1001094,P00249242,F,18-25,0,C,1,0,8,,,4228
1001094,P00313242,F,18-25,0,C,1,0,8,,,7908
1001094,P00295842,F,18-25,0,C,1,0,5,8,,5454
1001094,P00216142,F,18-25,0,C,1,0,1,16,,11471
1001096,P00211142,M,0-17,10,C,1,0,5,,,7158
1001096,P00016042,M,0-17,10,C,1,0,1,16,,15815
1001096,P00242742,M,0-17,10,C,1,0,1,2,9,15738
1001096,P00062842,M,0-17,10,C,1,0,1,2,13,15666
1001096,P00017542,M,0-17,10,C,1,0,5,,,1871
1001096,P00142142,M,0-17,10,C,1,0,1,2,15,11676
1001096,P00196242,M,0-17,10,C,1,0,3,4,5,2853
1001096,P00010042,M,0-17,10,C,1,0,5,,,2031
1001097,P00040742,M,18-25,17,A,4+,0,1,5,,11849
1001097,P00312842,M,18-25,17,A,4+,0,16,,,4248
1001097,P00150342,M,18-25,17,A,4+,0,8,14,,8035
1001097,P00137242,M,18-25,17,A,4+,0,5,,,6986
1001097,P00130742,M,18-25,17,A,4+,0,1,14,17,15647
1001097,P00295742,M,18-25,17,A,4+,0,8,,,4208
1001099,P00085242,M,26-35,17,C,4+,0,8,14,17,9762
1001099,P00288242,M,26-35,17,C,4+,0,5,14,,5361
1001099,P00120342,M,26-35,17,C,4+,0,5,17,,8786
1001099,P00110542,M,26-35,17,C,4+,0,8,,,10053
1001099,P00093242,M,26-35,17,C,4+,0,8,,,7906
1001099,P00220342,M,26-35,17,C,4+,0,5,,,6898
1001099,P00073642,M,26-35,17,C,4+,0,8,,,7786
1001099,P00001642,M,26-35,17,C,4+,0,8,16,,7885
1001099,P00294542,M,26-35,17,C,4+,0,8,,,10038
1001099,P00012142,M,26-35,17,C,4+,0,5,,,8816
1001099,P00008842,M,26-35,17,C,4+,0,1,16,,7743
1001099,P0097342,M,26-35,17,C,4+,0,1,15,16,3981
1001100,P00196042,M,26-35,0,B,0,1,4,9,15,2837
1001100,P00223742,M,26-35,0,B,0,1,2,4,8,9575
1001100,P00111642,M,26-35,0,B,0,1,1,3,4,7795
1001100,P00320742,M,26-35,0,B,0,1,1,4,9,12012
1001100,P00116642,M,26-35,0,B,0,1,5,,,1803
1001100,P00021742,M,26-35,0,B,0,1,5,,,7013
1001100,P00117442,M,26-35,0,B,0,1,5,14,,7054
1001100,P00113142,M,26-35,0,B,0,1,1,5,12,11462
1001100,P00362342,M,26-35,0,B,0,1,5,,,1961
1001100,P00074342,M,26-35,0,B,0,1,5,,,7159
1001100,P00080042,M,26-35,0,B,0,1,5,14,,5377
1001100,P00134942,M,26-35,0,B,0,1,5,14,,1759
1001100,P00141942,M,26-35,0,B,0,1,5,8,14,6939
1001100,P00183642,M,26-35,0,B,0,1,4,5,9,2076
1001100,P00223242,M,26-35,0,B,0,1,5,14,,2032
1001100,P00024242,M,26-35,0,B,0,1,5,,,1802
1001100,P00128242,M,26-35,0,B,0,1,5,12,14,1725
1001100,P00195642,M,26-35,0,B,0,1,5,,,1970
1001100,P00050542,M,26-35,0,B,0,1,5,,,1898
1001100,P00019842,M,26-35,0,B,0,1,5,,,3694
1001100,P00041942,M,26-35,0,B,0,1,5,18,,1739
1001100,P00344942,M,26-35,0,B,0,1,5,,,1852
1001100,P00291542,M,26-35,0,B,0,1,5,,,3499
1001100,P00161242,M,26-35,0,B,0,1,1,5,12,4282
1001101,P00039942,M,36-45,1,A,1,0,8,,,6169
1001101,P00277642,M,36-45,1,A,1,0,2,3,10,6909
1001101,P00178242,M,36-45,1,A,1,0,8,,,6111
1001101,P00178642,M,36-45,1,A,1,0,5,15,,8817
1001101,P00199442,M,36-45,1,A,1,0,5,9,,6888
1001101,P00360842,M,36-45,1,A,1,0,5,,,8658
1001101,P00220442,M,36-45,1,A,1,0,5,14,,7086
1001101,P00192842,M,36-45,1,A,1,0,5,14,,5145
1001101,P00278642,M,36-45,1,A,1,0,5,,,8839
1001101,P00365142,M,36-45,1,A,1,0,6,16,,16081
1001101,P00183242,M,36-45,1,A,1,0,5,15,,3596
1001101,P00282642,M,36-45,1,A,1,0,5,,,5222
1001101,P00039242,M,36-45,1,A,1,0,1,15,,3922
1001101,P00150842,M,36-45,1,A,1,0,11,13,16,4651
1001101,P00223542,M,36-45,1,A,1,0,1,8,17,4044
1001101,P00273442,M,36-45,1,A,1,0,12,14,17,1063
1001101,P00221042,M,36-45,1,A,1,0,1,17,,7672
1001101,P00241642,M,36-45,1,A,1,0,1,2,11,15525
1001101,P00351442,M,36-45,1,A,1,0,8,,,5848
1001101,P00370342,M,36-45,1,A,1,0,8,,,9835
1001101,P00324942,M,36-45,1,A,1,0,5,,,7054
1001101,P00182342,M,36-45,1,A,1,0,1,5,6,7763
1001101,P00048742,M,36-45,1,A,1,0,5,,,7006
1001101,P00358342,M,36-45,1,A,1,0,11,15,16,1488
1001101,P00221142,M,36-45,1,A,1,0,1,,,15356
1001102,P00081142,M,18-25,1,A,2,0,6,8,14,20193
1001102,P00155642,M,18-25,1,A,2,0,8,,,1966
1001103,P00237542,F,46-50,7,C,2,0,1,15,16,15847
1001103,P00362942,F,46-50,7,C,2,0,5,14,,1792
1001103,P00326742,F,46-50,7,C,2,0,11,,,6025
1001103,P00128942,F,46-50,7,C,2,0,1,11,,19564
1001103,P00123742,F,46-50,7,C,2,0,11,,,7446
1001104,P00093242,M,36-45,11,A,1,0,8,,,7839
1001104,P00275642,M,36-45,11,A,1,0,8,,,6022
1001104,P00240142,M,36-45,11,A,1,0,5,,,7182
1001104,P00174442,M,36-45,11,A,1,0,5,,,7166
1001106,P00265242,M,18-25,4,C,2,0,5,8,,3694
1001106,P00324942,M,18-25,4,C,2,0,5,,,8637
1001106,P00294542,M,18-25,4,C,2,0,8,,,9790
1001106,P00317942,M,18-25,4,C,2,0,8,16,,9699
1001106,P00345842,M,18-25,4,C,2,0,2,8,14,10010
1001107,P00003442,F,51-55,1,C,1,1,4,5,8,3441
1001107,P00069542,F,51-55,1,C,1,1,5,,,6890
1001107,P00145842,F,51-55,1,C,1,1,4,5,,2827
1001108,P00368242,M,55+,1,B,2,0,5,11,,5172
1001108,P00367142,M,55+,1,B,2,0,11,,,1763
1001109,P00090942,M,18-25,10,C,1,0,1,2,14,8000
1001109,P00251342,M,18-25,10,C,1,0,5,11,,5143
1001109,P00135742,M,18-25,10,C,1,0,6,8,,20253
1001109,P0099242,M,18-25,10,C,1,0,8,14,,8098
1001109,P00369042,M,18-25,10,C,1,0,8,16,,7862
1001109,P00020342,M,18-25,10,C,1,0,1,2,,7952
1001110,P00158242,F,55+,6,B,3,1,6,8,,16132
1001110,P00265242,F,55+,6,B,3,1,5,8,,6997
1001110,P00350442,F,55+,6,B,3,1,2,3,15,12841
1001111,P00350942,F,51-55,16,C,1,1,3,4,5,13340
1001112,P00351142,M,18-25,6,A,4+,0,1,8,17,15213
1001112,P00226342,M,18-25,6,A,4+,0,11,15,,1519
1001112,P00122542,M,18-25,6,A,4+,0,11,,,4667
1001112,P00216342,M,18-25,6,A,4+,0,3,4,5,13351
1001112,P00253542,M,18-25,6,A,4+,0,8,,,9972
1001112,P00146742,M,18-25,6,A,4+,0,1,13,14,11838
1001112,P00170942,M,18-25,6,A,4+,0,5,8,14,5358
1001112,P00064042,M,18-25,6,A,4+,0,3,4,12,10568
1001112,P00205142,M,18-25,6,A,4+,0,8,,,5844
1001112,P00310042,M,18-25,6,A,4+,0,5,8,,3442
1001112,P00036342,M,18-25,6,A,4+,0,5,8,,3645
1001112,P00114142,M,18-25,6,A,4+,0,8,,,9695
1001112,P00221942,M,18-25,6,A,4+,0,1,8,,11799
1001112,P00161542,M,18-25,6,A,4+,0,2,15,16,3402
1001112,P00125942,M,18-25,6,A,4+,0,1,2,15,15540
1001112,P00127542,M,18-25,6,A,4+,0,1,2,15,4236
1001113,P00067942,M,18-25,4,B,3,0,5,14,,5249
1001113,P00037142,M,18-25,4,B,3,0,1,2,5,18956
1001113,P00110742,M,18-25,4,B,3,0,1,2,8,19190
1001113,P00270942,M,18-25,4,B,3,0,1,2,15,19000
1001113,P00173342,M,18-25,4,B,3,0,1,6,14,15670
1001113,P00249642,M,18-25,4,B,3,0,3,5,,13303
1001113,P00028542,M,18-25,4,B,3,0,6,8,14,20658
1001113,P00332042,M,18-25,4,B,3,0,8,16,,6073
1001113,P00319342,M,18-25,4,B,3,0,5,8,,8578
1001113,P00240442,M,18-25,4,B,3,0,6,16,,12204
1001113,P00295842,M,18-25,4,B,3,0,5,8,,6930
1001113,P00269942,M,18-25,4,B,3,0,1,2,,19677
1001113,P00365242,M,18-25,4,B,3,0,5,8,,6883
1001113,P00281042,M,18-25,4,B,3,0,5,,,6999
1001113,P00118342,M,18-25,4,B,3,0,2,3,15,9749
1001113,P00258742,M,18-25,4,B,3,0,5,,,8686
1001114,P00117442,F,18-25,9,A,2,0,5,14,,1822
1001114,P00033042,F,18-25,9,A,2,0,5,14,,8905
1001114,P00037142,F,18-25,9,A,2,0,1,2,5,19196
1001114,P00118642,F,18-25,9,A,2,0,1,8,14,19458
1001115,P00320742,F,26-35,1,C,0,0,1,4,9,11963
1001115,P00118542,F,26-35,1,C,0,0,5,8,,8690
1001116,P00110942,M,26-35,15,B,3,0,1,2,,19437
1001116,P00321742,M,26-35,15,B,3,0,5,8,17,5278
1001116,P00106042,M,26-35,15,B,3,0,5,,,7017
1001116,P00278642,M,26-35,15,B,3,0,5,,,6908
1001116,P00080042,M,26-35,15,B,3,0,5,14,,5224
1001116,P00056142,M,26-35,15,B,3,0,5,8,,8692
1001117,P00333042,M,18-25,14,B,3,0,5,8,,7098
1001117,P00299442,M,18-25,14,B,3,0,3,4,,10885
1001117,P00129842,M,18-25,14,B,3,0,6,8,15,20367
1001117,P00214142,M,18-25,14,B,3,0,8,,,10071
1001117,P00223642,M,18-25,14,B,3,0,11,15,,6169
1001117,P00033542,M,18-25,14,B,3,0,5,,,7117
1001117,P0095642,M,18-25,14,B,3,0,5,,,5180
1001117,P00157142,M,18-25,14,B,3,0,11,16,,3046
1001117,P00052742,M,18-25,14,B,3,0,16,,,8211
1001117,P00118442,M,18-25,14,B,3,0,1,2,,15346
1001117,P00123742,M,18-25,14,B,3,0,11,,,6097
1001117,P00190042,M,18-25,14,B,3,0,3,4,5,10582
1001117,P00199642,M,18-25,14,B,3,0,16,,,20509
1001117,P00017542,M,18-25,14,B,3,0,5,,,7127
1001117,P00161442,M,18-25,14,B,3,0,5,14,,7112
1001117,P00142942,M,18-25,14,B,3,0,1,2,16,15892
1001117,P00329642,M,18-25,14,B,3,0,8,14,,5944
1001117,P00053342,M,18-25,14,B,3,0,1,2,4,4431
1001118,P00057642,M,51-55,13,C,1,1,1,15,16,15308
1001118,P00330242,M,51-55,13,C,1,1,5,,,7062
1001118,P00142142,M,51-55,13,C,1,1,1,2,15,15183
1001119,P00242742,M,36-45,1,B,2,1,1,2,9,11605
1001119,P00182642,M,36-45,1,B,2,1,2,4,9,6424
1001119,P00368142,M,36-45,1,B,2,1,2,15,,13113
1001119,P00226242,M,36-45,1,B,2,1,11,15,,5986
1001119,P00345742,M,36-45,1,B,2,1,1,2,15,11950
1001119,P00127342,M,36-45,1,B,2,1,1,2,15,15712
1001119,P00146042,M,36-45,1,B,2,1,1,13,15,4229
1001119,P00131742,M,36-45,1,B,2,1,8,,,7954
1001119,P00298242,M,36-45,1,B,2,1,8,,,6147
1001119,P00184042,M,36-45,1,B,2,1,1,8,,19630
1001119,P00085942,M,36-45,1,B,2,1,2,4,8,15961
1001119,P00177442,M,36-45,1,B,2,1,1,6,8,15893
1001119,P00089442,M,36-45,1,B,2,1,8,,,8056
1001119,P00078442,M,36-45,1,B,2,1,8,,,5920
1001120,P00365242,M,18-25,4,A,0,1,5,8,,8732
1001120,P00116842,M,18-25,4,A,0,1,2,5,8,13150
1001120,P00120042,M,18-25,4,A,0,1,1,2,,15261
1001120,P00178942,M,18-25,4,A,0,1,5,8,,5435
1001120,P0095842,M,18-25,4,A,0,1,3,4,12,10839
1001120,P00299442,M,18-25,4,A,0,1,3,4,,10605
1001120,P00282142,M,18-25,4,A,0,1,3,4,,10712
1001120,P00295942,M,18-25,4,A,0,1,2,5,15,16483
1001120,P00159542,M,18-25,4,A,0,1,10,15,16,18449
1001120,P00212942,M,18-25,4,A,0,1,5,,,6952
1001120,P00053042,M,18-25,4,A,0,1,5,14,16,7022
1001120,P00013742,M,18-25,4,A,0,1,5,,,7012
1001120,P00326842,M,18-25,4,A,0,1,5,8,,6861
1001120,P00018142,M,18-25,4,A,0,1,5,,,5200
1001120,P00001242,M,18-25,4,A,0,1,5,11,,3595
1001120,P00062842,M,18-25,4,A,0,1,1,2,13,7935
1001120,P00182442,M,18-25,4,A,0,1,5,11,,3526
1001120,P00128342,M,18-25,4,A,0,1,5,12,14,2045
1001120,P00059442,M,18-25,4,A,0,1,6,8,16,20359
1001120,P00169442,M,18-25,4,A,0,1,8,,,8095
1001120,P00302742,M,18-25,4,A,0,1,8,,,6026
1001120,P00150342,M,18-25,4,A,0,1,8,14,,9760
1001120,P00155642,M,18-25,4,A,0,1,8,,,10051
1001120,P00076042,M,18-25,4,A,0,1,8,,,7919
1001120,P00008742,M,18-25,4,A,0,1,5,,,7030
1001120,P00116642,M,18-25,4,A,0,1,5,,,8666
1001120,P00189242,M,18-25,4,A,0,1,5,,,5180
1001120,P00274042,M,18-25,4,A,0,1,1,,,15571
1001120,P00274142,M,18-25,4,A,0,1,1,,,15629
1001120,P00286742,M,18-25,4,A,0,1,1,16,,8070
1001120,P00011442,M,18-25,4,A,0,1,5,14,,5231
1001121,P00201442,M,55+,7,C,4+,1,1,6,8,15211
1001121,P00135142,M,55+,7,C,4+,1,13,16,,764
1001121,P00066742,M,55+,7,C,4+,1,13,16,,763
1001121,P00216142,M,55+,7,C,4+,1,1,16,,15432
1001121,P00142942,M,55+,7,C,4+,1,1,2,16,15482
1001121,P00263142,M,55+,7,C,4+,1,5,,,8876
1001121,P00164342,M,55+,7,C,4+,1,5,8,,5159
1001121,P00242642,M,55+,7,C,4+,1,7,8,,16904
1001122,P00105142,M,55+,14,C,0,1,1,2,15,11573
1001122,P00247542,M,55+,14,C,0,1,8,16,,8119
1001122,P00233242,M,55+,14,C,0,1,15,,,13018
1001122,P00046742,M,55+,14,C,0,1,1,2,15,15486
1001122,P00073842,M,55+,14,C,0,1,1,15,17,11670
1001124,P00129342,M,26-35,2,B,4+,1,1,5,15,4141
1001124,P00177542,M,26-35,2,B,4+,1,1,8,,15163
1001124,P00000142,M,26-35,2,B,4+,1,3,4,5,13553
1001124,P00121642,M,26-35,2,B,4+,1,5,14,,6886
1001124,P00115242,M,26-35,2,B,4+,1,5,8,,7036
1001124,P00029242,M,26-35,2,B,4+,1,8,,,5950
1001124,P00140042,M,26-35,2,B,4+,1,1,16,,19099
1001124,P00180342,M,26-35,2,B,4+,1,11,,,6047
1001124,P00229742,M,26-35,2,B,4+,1,1,16,,8017
1001124,P00248142,M,26-35,2,B,4+,1,5,,,8816
1001124,P00183342,M,26-35,2,B,4+,1,5,15,18,5184
1001124,P00180942,M,26-35,2,B,4+,1,11,,,4651
1001124,P00066642,M,26-35,2,B,4+,1,1,,,11548
1001124,P00271442,M,26-35,2,B,4+,1,18,,,3009
1001124,P00187442,M,26-35,2,B,4+,1,2,4,5,12747
1001124,P00324942,M,26-35,2,B,4+,1,5,,,6994
1001125,P00130842,F,18-25,4,B,2,0,5,14,,5317
1001125,P00002442,F,18-25,4,B,2,0,8,15,,5913
1001125,P00000142,F,18-25,4,B,2,0,3,4,5,13483
1001125,P00017542,F,18-25,4,B,2,0,5,,,5376
1001125,P00161942,F,18-25,4,B,2,0,5,8,,7140
1001125,P00144042,F,18-25,4,B,2,0,2,3,4,12760
1001125,P00157542,F,18-25,4,B,2,0,8,14,,7859
1001125,P00057442,F,18-25,4,B,2,0,5,14,16,8570
1001125,P00013742,F,18-25,4,B,2,0,5,,,6907
1001125,P00033042,F,18-25,4,B,2,0,5,14,,5207
1001125,P00052742,F,18-25,4,B,2,0,16,,,8378
1001125,P00365242,F,18-25,4,B,2,0,5,8,,5364
1001125,P00262242,F,18-25,4,B,2,0,1,11,16,8167
1001125,P00001042,F,18-25,4,B,2,0,1,2,16,7940
1001125,P00042142,F,18-25,4,B,2,0,1,2,6,19087
1001125,P00181442,F,18-25,4,B,2,0,11,,,3055
1001125,P00363742,F,18-25,4,B,2,0,5,,,5314
1001125,P00190542,F,18-25,4,B,2,0,3,4,,8418
1001125,P00198742,F,18-25,4,B,2,0,1,2,11,15195
1001125,P00198042,F,18-25,4,B,2,0,11,16,,4631
1001125,P00218342,F,18-25,4,B,2,0,5,,,3620
1001127,P00021042,M,26-35,0,C,1,0,8,14,,7770
1001127,P00368642,M,26-35,0,C,1,0,11,15,,5979
1001127,P00337942,M,26-35,0,C,1,0,5,,,6988
1001127,P00105342,M,26-35,0,C,1,0,1,2,15,7661
1001127,P00182242,M,26-35,0,C,1,0,1,5,6,15186
1001127,P00253142,M,26-35,0,C,1,0,1,2,5,11838
1001127,P00332242,M,26-35,0,C,1,0,1,16,,15646
1001128,P00052142,M,26-35,1,A,2,0,8,14,,5835
1001128,P00051642,M,26-35,1,A,2,0,8,,,6156
1001128,P00104542,M,26-35,1,A,2,0,8,,,8136
1001128,P00295342,M,26-35,1,A,2,0,2,8,,9766
1001128,P00080342,M,26-35,1,A,2,0,1,6,8,19653
1001128,P00272542,M,26-35,1,A,2,0,8,,,7976
1001128,P00178342,M,26-35,1,A,2,0,8,,,6193
1001128,P00188442,M,26-35,1,A,2,0,5,7,,8814
1001128,P00360042,M,26-35,1,A,2,0,8,,,7936
1001128,P00282042,M,26-35,1,A,2,0,5,15,,3523
1001128,P00218342,M,26-35,1,A,2,0,5,,,3625
1001128,P00218742,M,26-35,1,A,2,0,5,,,2014
1001129,P00213242,M,36-45,17,C,2,0,5,8,,5259
1001130,P00248142,M,18-25,7,C,1,0,5,,,5279
1001130,P00234742,M,18-25,7,C,1,0,8,,,7774
1001130,P00294542,M,18-25,7,C,1,0,8,,,8036
1001130,P00229342,M,18-25,7,C,1,0,5,14,,8720
1001130,P00101342,M,18-25,7,C,1,0,6,8,,20022
1001130,P00196542,M,18-25,7,C,1,0,5,8,14,7190
1001130,P00212942,M,18-25,7,C,1,0,5,,,8889
1001130,P00161942,M,18-25,7,C,1,0,5,8,,8710
1001131,P00320442,M,55+,13,C,4+,1,6,10,,20202
1001131,P00101942,M,55+,13,C,4+,1,8,17,,9759
1001131,P00084942,M,55+,13,C,4+,1,5,8,,8874
1001131,P00146442,M,55+,13,C,4+,1,8,,,7949
1001131,P00269842,M,55+,13,C,4+,1,8,,,9839
1001132,P00044442,M,18-25,12,A,1,1,1,16,,19290
1001132,P00249642,M,18-25,12,A,1,1,3,5,,13621
1001132,P00003242,M,18-25,12,A,1,1,8,15,,8065
1001132,P00140742,M,18-25,12,A,1,1,1,15,,19655
1001133,P00052842,M,18-25,2,C,0,0,10,15,,23417
1001133,P00115142,M,18-25,2,C,0,0,1,8,17,15166
1001133,P00228442,M,18-25,2,C,0,0,1,17,,11588
1001133,P00321042,M,18-25,2,C,0,0,1,17,,12004
1001133,P00260042,M,18-25,2,C,0,0,5,8,,7063
1001133,P00182142,M,18-25,2,C,0,0,1,5,6,15191
1001133,P00002242,M,18-25,2,C,0,0,6,8,16,12154
1001133,P00219542,M,18-25,2,C,0,0,5,6,,3719
1001133,P00182342,M,18-25,2,C,0,0,1,5,6,11826
1001133,P00014842,M,18-25,2,C,0,0,1,2,5,4017
1001133,P00126142,M,18-25,2,C,0,0,8,16,,8094
1001134,P00274942,M,18-25,20,C,1,0,8,,,6007
1001134,P00101842,M,18-25,20,C,1,0,6,16,,19915
1001134,P00159942,M,18-25,20,C,1,0,5,,,3538
1001134,P00156042,M,18-25,20,C,1,0,8,,,9919
1001134,P00054042,M,18-25,20,C,1,0,18,,,3060
1001134,P00128042,M,18-25,20,C,1,0,1,5,18,18951
1001134,P00295342,M,18-25,20,C,1,0,2,8,,16159
1001135,P00183242,M,51-55,13,C,1,1,5,15,,8630
1001135,P00116242,M,51-55,13,C,1,1,8,15,,9749
1001135,P00105142,M,51-55,13,C,1,1,1,2,15,19210
1001135,P00082342,M,51-55,13,C,1,1,15,16,,13214
1001136,P00330342,F,36-45,7,C,3,0,5,11,16,1755
1001136,P00174242,F,36-45,7,C,3,0,15,16,,13015
1001137,P00088242,M,18-25,4,B,4+,0,6,10,13,20230
1001137,P00234742,M,18-25,4,B,4+,0,8,,,9927
1001137,P00238542,M,18-25,4,B,4+,0,5,14,,5327
1001137,P00213742,M,18-25,4,B,4+,0,8,,,9770
1001137,P00115342,M,18-25,4,B,4+,0,5,8,14,8755
1001137,P00024042,M,18-25,4,B,4+,0,7,,,12328
1001137,P00117942,M,18-25,4,B,4+,0,5,15,,6881
1001137,P00119442,M,18-25,4,B,4+,0,5,,,8692
1001137,P00174242,M,18-25,4,B,4+,0,15,16,,8665
1001137,P00216042,M,18-25,4,B,4+,0,5,8,,5404
1001137,P00182242,M,18-25,4,B,4+,0,1,5,6,11544
1001137,P00131342,M,18-25,4,B,4+,0,5,,,6999
1001137,P00289342,M,18-25,4,B,4+,0,5,8,14,3561
1001138,P00261842,M,18-25,12,C,4+,0,2,14,,10055
1001138,P00286642,M,18-25,12,C,4+,0,11,14,,7448
1001138,P00310042,M,18-25,12,C,4+,0,5,8,,6899
1001138,P00131542,M,18-25,12,C,4+,0,8,12,,8048
1001138,P00306042,M,18-25,12,C,4+,0,2,8,,9872
1001138,P00146742,M,18-25,12,C,4+,0,1,13,14,15480
1001139,P00115242,M,26-35,1,C,2,0,5,8,,1954
1001139,P00224142,M,26-35,1,C,2,0,8,,,9696
1001139,P00207942,M,26-35,1,C,2,0,6,8,,20404
1001139,P00150942,M,26-35,1,C,2,0,6,11,13,12555
1001139,P00288542,M,26-35,1,C,2,0,8,,,6043
1001139,P00210342,M,26-35,1,C,2,0,3,4,,10833
1001139,P00064042,M,26-35,1,C,2,0,3,4,12,8235
1001139,P00328042,M,26-35,1,C,2,0,8,14,,8072
1001140,P00349842,F,46-50,2,B,2,1,5,14,,8713
1001140,P00183142,F,46-50,2,B,2,1,15,,,21285
1001140,P00086142,F,46-50,2,B,2,1,5,,,7086
1001140,P00292542,F,46-50,2,B,2,1,5,,,7137
1001140,P00324342,F,46-50,2,B,2,1,8,14,,6171
1001140,P00212242,F,46-50,2,B,2,1,8,,,5985
1001140,P00125042,F,46-50,2,B,2,1,11,,,3093
1001140,P00122442,F,46-50,2,B,2,1,1,11,15,11513
1001140,P00245942,F,46-50,2,B,2,1,15,,,21145
1001140,P00246442,F,46-50,2,B,2,1,15,,,17119
1001140,P00046142,F,46-50,2,B,2,1,1,16,,11416
1001141,P00158042,F,26-35,3,B,1,1,8,,,4202
1001141,P00138842,F,26-35,3,B,1,1,5,,,1744
1001141,P00077742,F,26-35,3,B,1,1,2,4,,6653
1001141,P00173842,F,26-35,3,B,1,1,1,2,15,4064
1001141,P00118542,F,26-35,3,B,1,1,5,8,,8844
1001141,P00150942,F,26-35,3,B,1,1,6,11,13,8288
1001141,P00186442,F,26-35,3,B,1,1,5,,,7178
1001141,P00105042,F,26-35,3,B,1,1,5,9,,7035
1001141,P00147542,F,26-35,3,B,1,1,2,14,,3794
1001141,P00150642,F,26-35,3,B,1,1,5,8,,3674
1001141,P00324442,F,26-35,3,B,1,1,11,13,16,6057
1001141,P00234842,F,26-35,3,B,1,1,5,6,16,8733
1001141,P00117642,F,26-35,3,B,1,1,10,16,,23789
1001141,P00190342,F,26-35,3,B,1,1,4,12,,2154
1001141,P00295842,F,26-35,3,B,1,1,5,8,,5283
1001141,P00069042,F,26-35,3,B,1,1,3,,,13206
1001141,P00255542,F,26-35,3,B,1,1,5,,,8739
1001141,P00191742,F,26-35,3,B,1,1,4,11,,2740
1001141,P00187942,F,26-35,3,B,1,1,4,8,,2863
1001141,P00129642,F,26-35,3,B,1,1,5,,,6875
1001141,P00350442,F,26-35,3,B,1,1,2,3,15,9781
1001141,P00113742,F,26-35,3,B,1,1,5,14,,7090
1001141,P00242742,F,26-35,3,B,1,1,1,2,9,15729
1001141,P00030642,F,26-35,3,B,1,1,8,,,7858
1001141,P00035542,F,26-35,3,B,1,1,3,4,12,7980
1001142,P00130242,M,18-25,1,B,1,0,8,,,8052
1001142,P00159942,M,18-25,1,B,1,0,5,,,3448
1001142,P00234542,M,18-25,1,B,1,0,5,,,7167
1001142,P00183342,M,18-25,1,B,1,0,5,15,18,5224
1001142,P00173942,M,18-25,1,B,1,0,1,5,6,12068
1001142,P00279442,M,18-25,1,B,1,0,16,,,16533
1001142,P00181842,M,18-25,1,B,1,0,11,,,6123
1001142,P00127942,M,18-25,1,B,1,0,1,2,5,15426
1001142,P00302642,M,18-25,1,B,1,0,16,,,16173
1001142,P00190142,M,18-25,1,B,1,0,3,4,5,10635
1001143,P00242742,M,51-55,7,C,4+,1,1,2,9,15640
1001143,P00362842,M,51-55,7,C,4+,1,5,18,,7004
1001143,P00252442,M,51-55,7,C,4+,1,8,,,8052
1001144,P00029242,M,26-35,7,B,4+,0,8,,,9955
1001144,P00084842,M,26-35,7,B,4+,0,8,16,,9955
1001145,P00265242,M,51-55,3,A,2,1,5,8,,5316
